zone_id,zone_name,receiver_count,case_key,season,rear_bearing_true_deg,scenario,metric,mean,median,p10,p90,min,max
2,ZONE_2,288,SPRING_B335,SPRING,335.0,conservative,expected_open_sky_weighted_hours,5.160069444444444,5.0125,4.512499999999999,5.7625,4.2625,6.0125
2,ZONE_2,288,SPRING_B335,SPRING,335.0,conservative,deterministic_dappled_pattern_hours,5.1484375,5.25,4.5,6.0,3.75,6.75
3,ZONE_3,388,SPRING_B335,SPRING,335.0,baseline,expected_open_sky_weighted_hours,4.270940721649485,4.25,3.0,5.5,1.25,6.5
3,ZONE_3,388,SPRING_B335,SPRING,335.0,baseline,deterministic_dappled_pattern_hours,4.278350515463917,4.25,3.0,5.5,1.25,6.5
3,ZONE_3,388,SPRING_B335,SPRING,335.0,likely,expected_open_sky_weighted_hours,4.107345360824742,3.9999999999999996,3.0,5.350000000000001,1.25,6.350000000000001
3,ZONE_3,388,SPRING_B335,SPRING,335.0,likely,deterministic_dappled_pattern_hours,4.121134020618556,4.0,3.0,5.5,1.25,6.5
3,ZONE_3,388,SPRING_B335,SPRING,335.0,conservative,expected_open_sky_weighted_hours,3.8200386597938136,3.75,2.9749999999999996,5.0874999999999995,1.25,5.5375
3,ZONE_3,388,SPRING_B335,SPRING,335.0,conservative,deterministic_dappled_pattern_hours,3.8125,3.75,2.75,5.0,1.25,5.75
4,ZONE_4,632,SPRING_B335,SPRING,335.0,baseline,expected_open_sky_weighted_hours,1.6815664556962024,1.25,0.0,4.474999999999994,0.0,6.25
4,ZONE_4,632,SPRING_B335,SPRING,335.0,baseline,deterministic_dappled_pattern_hours,1.6815664556962024,1.25,0.0,4.474999999999994,0.0,6.25
4,ZONE_4,632,SPRING_B335,SPRING,335.0,likely,expected_open_sky_weighted_hours,1.5845727848101265,1.25,0.0,4.274999999999994,0.0,6.05
4,ZONE_4,632,SPRING_B335,SPRING,335.0,likely,deterministic_dappled_pattern_hours,1.5755537974683544,1.25,0.0,4.0,0.0,6.0
4,ZONE_4,632,SPRING_B335,SPRING,335.0,conservative,expected_open_sky_weighted_hours,1.2057555379746836,0.9750000000000001,0.0,3.237499999999994,0.0,5.012499999999999
4,ZONE_4,632,SPRING_B335,SPRING,335.0,conservative,deterministic_dappled_pattern_hours,1.1795886075949367,1.0,0.0,3.0,0.0,5.25
5,ZONE_5,56,SPRING_B335,SPRING,335.0,baseline,expected_open_sky_weighted_hours,4.589285714285714,4.75,4.25,4.75,4.25,4.75
5,ZONE_5,56,SPRING_B335,SPRING,335.0,baseline,deterministic_dappled_pattern_hours,4.589285714285714,4.5,4.25,5.0,4.0,5.0
5,ZONE_5,56,SPRING_B335,SPRING,335.0,likely,expected_open_sky_weighted_hours,4.179464285714286,4.25,3.7499999999999996,4.500000000000001,3.7499999999999996,4.500000000000001
5,ZONE_5,56,SPRING_B335,SPRING,335.0,likely,deterministic_dappled_pattern_hours,4.174107142857143,4.25,3.75,4.75,3.25,5.0
5,ZONE_5,56,SPRING_B335,SPRING,335.0,conservative,expected_open_sky_weighted_hours,3.7749999999999995,3.8374999999999995,3.3374999999999995,4.0874999999999995,3.3374999999999995,4.0874999999999995
5,ZONE_5,56,SPRING_B335,SPRING,335.0,conservative,deterministic_dappled_pattern_hours,3.78125,3.75,3.25,4.25,3.25,4.5
6,ZONE_6,1025,SPRING_B335,SPRING,335.0,baseline,expected_open_sky_weighted_hours,5.473719512195122,5.375,3.5,7.375,2.5,7.6875
6,ZONE_6,1025,SPRING_B335,SPRING,335.0,baseline,deterministic_dappled_pattern_hours,5.471707317073171,5.25,3.5,7.25,2.5,7.75
6,ZONE_6,1025,SPRING_B335,SPRING,335.0,likely,expected_open_sky_weighted_hours,5.3107804878048785,5.2,3.3499999999999996,7.1,2.5,7.45
6,ZONE_6,1025,SPRING_B335,SPRING,335.0,likely,deterministic_dappled_pattern_hours,5.304878048780488,5.25,3.25,7.0,2.5,7.5
6,ZONE_6,1025,SPRING_B335,SPRING,335.0,conservative,expected_open_sky_weighted_hours,4.6430487804878044,4.5,3.1125,6.0125,2.5,6.375
6,ZONE_6,1025,SPRING_B335,SPRING,335.0,conservative,deterministic_dappled_pattern_hours,4.635121951219512,4.5,3.0,6.25,2.5,7.0
7,ZONE_7,425,SPRING_B335,SPRING,335.0,baseline,expected_open_sky_weighted_hours,3.6855882352941176,4.25,0.0,6.25,0.0,6.5
7,ZONE_7,425,SPRING_B335,SPRING,335.0,baseline,deterministic_dappled_pattern_hours,3.6805882352941177,4.25,0.0,6.25,0.0,6.75
7,ZONE_7,425,SPRING_B335,SPRING,335.0,likely,expected_open_sky_weighted_hours,3.55164705882353,4.1,0.0,6.100000000000001,0.0,6.350000000000001
7,ZONE_7,425,SPRING_B335,SPRING,335.0,likely,deterministic_dappled_pattern_hours,3.538235294117647,4.0,0.0,6.0,0.0,6.75
7,ZONE_7,425,SPRING_B335,SPRING,335.0,conservative,expected_open_sky_weighted_hours,3.243176470588235,3.8374999999999995,0.0,5.425,0.0,5.5375
7,ZONE_7,425,SPRING_B335,SPRING,335.0,conservative,deterministic_dappled_pattern_hours,3.2335294117647058,3.75,0.0,5.5,0.0,6.25
1,ZONE_1,2406,SUMMER_B325,SUMMER,325.0,baseline,expected_open_sky_weighted_hours,8.635936201163757,8.75,7.125,9.6875,3.25,10.3125
1,ZONE_1,2406,SUMMER_B325,SUMMER,325.0,baseline,deterministic_dappled_pattern_hours,8.637261014131338,9.0,7.0,9.75,3.25,10.5
1,ZONE_1,2406,SUMMER_B325,SUMMER,325.0,likely,expected_open_sky_weighted_hours,8.124459684123028,8.300000000000002,6.600000000000003,9.150000000000002,2.75,9.400000000000002
1,ZONE_1,2406,SUMMER_B325,SUMMER,325.0,likely,deterministic_dappled_pattern_hours,8.127285951787199,8.5,6.5,9.25,2.75,9.75
1,ZONE_1,2406,SUMMER_B325,SUMMER,325.0,conservative,expected_open_sky_weighted_hours,7.600181837073983,7.8625,6.124999999999998,8.537500000000003,2.5,8.650000000000004
1,ZONE_1,2406,SUMMER_B325,SUMMER,325.0,conservative,deterministic_dappled_pattern_hours,7.6105569409808815,7.75,6.0,8.75,2.5,9.5
2,ZONE_2,288,SUMMER_B325,SUMMER,325.0,baseline,expected_open_sky_weighted_hours,6.121527777777778,6.25,4.675000000000001,7.5,3.0,8.25
2,ZONE_2,288,SUMMER_B325,SUMMER,325.0,baseline,deterministic_dappled_pattern_hours,6.121527777777778,6.25,4.675000000000001,7.5,3.0,8.25
2,ZONE_2,288,SUMMER_B325,SUMMER,325.0,likely,expected_open_sky_weighted_hours,5.621527777777778,5.75,4.175000000000001,7.0,2.5,7.75
2,ZONE_2,288,SUMMER_B325,SUMMER,325.0,likely,deterministic_dappled_pattern_hours,5.621527777777778,5.75,4.175000000000001,7.0,2.5,7.75
2,ZONE_2,288,SUMMER_B325,SUMMER,325.0,conservative,expected_open_sky_weighted_hours,5.353862847222222,5.5,3.9250000000000007,6.75,2.25,7.3625
2,ZONE_2,288,SUMMER_B325,SUMMER,325.0,conservative,deterministic_dappled_pattern_hours,5.352430555555555,5.5,3.9250000000000007,6.75,2.25,7.5
3,ZONE_3,388,SUMMER_B325,SUMMER,325.0,baseline,expected_open_sky_weighted_hours,6.207796391752577,6.15625,4.875,7.4375,4.6875,8.6875
3,ZONE_3,388,SUMMER_B325,SUMMER,325.0,baseline,deterministic_dappled_pattern_hours,6.186211340206185,6.25,5.0,7.5,4.25,9.0
3,ZONE_3,388,SUMMER_B325,SUMMER,325.0,likely,expected_open_sky_weighted_hours,5.6880154639175275,5.650000000000003,4.3500000000000005,6.950000000000003,4.2,8.200000000000003
3,ZONE_3,388,SUMMER_B325,SUMMER,325.0,likely,deterministic_dappled_pattern_hours,5.665592783505154,5.75,4.25,7.0,3.5,9.0
3,ZONE_3,388,SUMMER_B325,SUMMER,325.0,conservative,expected_open_sky_weighted_hours,4.983891752577318,4.999999999999998,3.6249999999999982,6.374999999999998,3.6249999999999982,7.624999999999998
3,ZONE_3,388,SUMMER_B325,SUMMER,325.0,conservative,deterministic_dappled_pattern_hours,4.950386597938144,5.0,3.5,6.5,3.0,8.5
4,ZONE_4,632,SUMMER_B325,SUMMER,325.0,baseline,expected_open_sky_weighted_hours,5.654865506329114,6.0,2.75,7.974999999999994,0.0,9.25
4,ZONE_4,632,SUMMER_B325,SUMMER,325.0,baseline,deterministic_dappled_pattern_hours,5.65625,6.0,2.75,7.974999999999994,0.0,9.25
4,ZONE_4,632,SUMMER_B325,SUMMER,325.0,likely,expected_open_sky_weighted_hours,5.3912183544303796,5.500000000000001,2.75,7.474999999999994,0.0,8.65
4,ZONE_4,632,SUMMER_B325,SUMMER,325.0,likely,deterministic_dappled_pattern_hours,5.390822784810126,5.5,2.75,7.474999999999994,0.0,8.75
4,ZONE_4,632,SUMMER_B325,SUMMER,325.0,conservative,expected_open_sky_weighted_hours,5.198239715189874,5.38125,2.75,7.224999999999994,0.0,8.0875
4,ZONE_4,632,SUMMER_B325,SUMMER,325.0,conservative,deterministic_dappled_pattern_hours,5.1981803797468356,5.5,2.75,7.224999999999994,0.0,8.25
5,ZONE_5,56,SUMMER_B325,SUMMER,325.0,baseline,expected_open_sky_weighted_hours,6.1875,6.3125,5.8125,6.3125,5.8125,6.3125
5,ZONE_5,56,SUMMER_B325,SUMMER,325.0,baseline,deterministic_dappled_pattern_hours,6.232142857142857,6.25,5.75,6.75,5.25,6.75
5,ZONE_5,56,SUMMER_B325,SUMMER,325.0,likely,expected_open_sky_weighted_hours,5.500000000000003,5.6250000000000036,5.000000000000002,5.7500000000000036,5.000000000000002,5.7500000000000036
5,ZONE_5,56,SUMMER_B325,SUMMER,325.0,likely,deterministic_dappled_pattern_hours,5.580357142857143,5.5,5.0,6.25,4.75,6.5
5,ZONE_5,56,SUMMER_B325,SUMMER,325.0,conservative,expected_open_sky_weighted_hours,4.624999999999998,4.749999999999998,4.124999999999998,4.874999999999998,4.124999999999998,4.874999999999998
5,ZONE_5,56,SUMMER_B325,SUMMER,325.0,conservative,deterministic_dappled_pattern_hours,4.638392857142857,4.75,4.25,5.25,3.5,5.5
6,ZONE_6,1025,SUMMER_B325,SUMMER,325.0,baseline,expected_open_sky_weighted_hours,4.756707317073171,4.5,3.0,6.8125,1.625,10.0
6,ZONE_6,1025,SUMMER_B325,SUMMER,325.0,baseline,deterministic_dappled_pattern_hours,4.758536585365854,4.5,3.0,6.75,1.5,10.0
6,ZONE_6,1025,SUMMER_B325,SUMMER,325.0,likely,expected_open_sky_weighted_hours,4.176,4.0,2.5,6.150000000000002,1.5,9.050000000000002
6,ZONE_6,1025,SUMMER_B325,SUMMER,325.0,likely,deterministic_dappled_pattern_hours,4.181707317073171,4.0,2.5,6.25,1.5,9.5
6,ZONE_6,1025,SUMMER_B325,SUMMER,325.0,conservative,expected_open_sky_weighted_hours,3.7820609756097556,3.674999999999999,2.25,5.537499999999999,1.225,8.262500000000001
6,ZONE_6,1025,SUMMER_B325,SUMMER,325.0,conservative,deterministic_dappled_pattern_hours,3.788048780487805,3.5,2.25,5.5,1.25,9.0
7,ZONE_7,425,SUMMER_B325,SUMMER,325.0,baseline,expected_open_sky_weighted_hours,4.555441176470588,5.375,0.0,7.6875,0.0,8.9375
7,ZONE_7,425,SUMMER_B325,SUMMER,325.0,baseline,deterministic_dappled_pattern_hours,4.5588235294117645,5.25,0.0,7.75,0.0,9.25
7,ZONE_7,425,SUMMER_B325,SUMMER,325.0,likely,expected_open_sky_weighted_hours,4.204588235294119,4.850000000000001,0.0,7.200000000000003,0.0,8.200000000000003
7,ZONE_7,425,SUMMER_B325,SUMMER,325.0,likely,deterministic_dappled_pattern_hours,4.2176470588235295,4.75,0.0,7.25,0.0,8.75
7,ZONE_7,425,SUMMER_B325,SUMMER,325.0,conservative,expected_open_sky_weighted_hours,3.867029411764705,4.312499999999999,0.0,6.624999999999998,0.0,7.624999999999998
7,ZONE_7,425,SUMMER_B325,SUMMER,325.0,conservative,deterministic_dappled_pattern_hours,3.874705882352941,4.5,0.0,6.75,0.0,8.25
1,ZONE_1,2406,SUMMER_B330,SUMMER,330.0,baseline,expected_open_sky_weighted_hours,8.562370116375728,8.8125,7.25,9.5,3.25,10.0
1,ZONE_1,2406,SUMMER_B330,SUMMER,330.0,baseline,deterministic_dappled_pattern_hours,8.559123025768912,9.0,7.25,9.5,3.25,10.0
1,ZONE_1,2406,SUMMER_B330,SUMMER,330.0,likely,expected_open_sky_weighted_hours,8.166874480465504,8.5,6.75,9.05,3.0,9.350000000000001
1,ZONE_1,2406,SUMMER_B330,SUMMER,330.0,likely,deterministic_dappled_pattern_hours,8.162510390689942,8.5,6.75,9.25,3.0,9.75
1,ZONE_1,2406,SUMMER_B330,SUMMER,330.0,conservative,expected_open_sky_weighted_hours,7.444830631753948,7.725,6.0,8.287500000000001,2.5,8.400000000000002
1,ZONE_1,2406,SUMMER_B330,SUMMER,330.0,conservative,deterministic_dappled_pattern_hours,7.433811305070657,7.75,6.0,8.5,2.5,9.5
2,ZONE_2,288,SUMMER_B330,SUMMER,330.0,baseline,expected_open_sky_weighted_hours,6.227430555555555,6.25,4.675000000000001,7.75,3.0,8.5
2,ZONE_2,288,SUMMER_B330,SUMMER,330.0,baseline,deterministic_dappled_pattern_hours,6.227430555555555,6.25,4.675000000000001,7.75,3.0,8.5
2,ZONE_2,288,SUMMER_B330,SUMMER,330.0,likely,expected_open_sky_weighted_hours,5.977430555555555,6.0,4.425000000000001,7.5,2.75,8.25
2,ZONE_2,288,SUMMER_B330,SUMMER,330.0,likely,deterministic_dappled_pattern_hours,5.977430555555555,6.0,4.425000000000001,7.5,2.75,8.25
2,ZONE_2,288,SUMMER_B330,SUMMER,330.0,conservative,expected_open_sky_weighted_hours,5.444487847222223,5.5,3.9250000000000007,6.8625,2.25,7.3625
2,ZONE_2,288,SUMMER_B330,SUMMER,330.0,conservative,deterministic_dappled_pattern_hours,5.447048611111111,5.5,3.9250000000000007,7.0,2.25,7.5
3,ZONE_3,388,SUMMER_B330,SUMMER,330.0,baseline,expected_open_sky_weighted_hours,6.248228092783505,6.3125,4.9375,7.5,4.9375,8.5
3,ZONE_3,388,SUMMER_B330,SUMMER,330.0,baseline,deterministic_dappled_pattern_hours,6.237757731958763,6.25,5.0,7.5,4.25,8.5
3,ZONE_3,388,SUMMER_B330,SUMMER,330.0,likely,expected_open_sky_weighted_hours,5.668556701030931,5.725000000000003,4.3500000000000005,6.950000000000003,4.3500000000000005,7.950000000000003
3,ZONE_3,388,SUMMER_B330,SUMMER,330.0,likely,deterministic_dappled_pattern_hours,5.64819587628866,5.75,4.25,7.0,3.5,8.25
3,ZONE_3,388,SUMMER_B330,SUMMER,330.0,conservative,expected_open_sky_weighted_hours,4.837081185567008,4.862499999999998,3.487499999999998,6.237499999999998,3.487499999999998,7.237499999999998
3,ZONE_3,388,SUMMER_B330,SUMMER,330.0,conservative,deterministic_dappled_pattern_hours,4.827963917525773,4.75,3.5,6.25,2.25,7.75
4,ZONE_4,632,SUMMER_B330,SUMMER,330.0,baseline,expected_open_sky_weighted_hours,5.735759493670886,6.0,2.7750000000000004,8.224999999999994,0.0,9.25
4,ZONE_4,632,SUMMER_B330,SUMMER,330.0,baseline,deterministic_dappled_pattern_hours,5.728639240506329,6.0,2.7750000000000004,8.224999999999994,0.0,9.25
4,ZONE_4,632,SUMMER_B330,SUMMER,330.0,likely,expected_open_sky_weighted_hours,5.580142405063291,5.75,2.7750000000000004,8.0,0.0,9.05
4,ZONE_4,632,SUMMER_B330,SUMMER,330.0,likely,deterministic_dappled_pattern_hours,5.569224683544304,5.75,2.7750000000000004,8.0,0.0,9.25
4,ZONE_4,632,SUMMER_B330,SUMMER,330.0,conservative,expected_open_sky_weighted_hours,5.215486550632911,5.493749999999999,2.75,7.5,0.0,8.0625
4,ZONE_4,632,SUMMER_B330,SUMMER,330.0,conservative,deterministic_dappled_pattern_hours,5.198575949367089,5.5,2.75,7.5,0.0,8.5
5,ZONE_5,56,SUMMER_B330,SUMMER,330.0,baseline,expected_open_sky_weighted_hours,6.25,6.3125,5.9375,6.4375,5.9375,6.4375
5,ZONE_5,56,SUMMER_B330,SUMMER,330.0,baseline,deterministic_dappled_pattern_hours,6.205357142857143,6.25,6.0,6.5,5.5,6.75
5,ZONE_5,56,SUMMER_B330,SUMMER,330.0,likely,expected_open_sky_weighted_hours,5.462500000000003,5.550000000000003,5.000000000000002,5.7500000000000036,5.000000000000002,5.7500000000000036
5,ZONE_5,56,SUMMER_B330,SUMMER,330.0,likely,deterministic_dappled_pattern_hours,5.455357142857143,5.5,4.875,6.0,4.5,6.25
5,ZONE_5,56,SUMMER_B330,SUMMER,330.0,conservative,expected_open_sky_weighted_hours,4.487499999999998,4.612499999999998,3.987499999999998,4.737499999999998,3.987499999999998,4.737499999999998
5,ZONE_5,56,SUMMER_B330,SUMMER,330.0,conservative,deterministic_dappled_pattern_hours,4.482142857142857,4.5,4.0,5.0,3.5,5.25
6,ZONE_6,1025,SUMMER_B330,SUMMER,330.0,baseline,expected_open_sky_weighted_hours,4.5339634146341465,4.25,2.75,6.75,1.4375,9.125
6,ZONE_6,1025,SUMMER_B330,SUMMER,330.0,baseline,deterministic_dappled_pattern_hours,4.537073170731707,4.25,2.75,6.75,1.25,9.25
6,ZONE_6,1025,SUMMER_B330,SUMMER,330.0,likely,expected_open_sky_weighted_hours,4.175121951219512,4.0,2.5,6.230000000000002,1.4,8.550000000000002
6,ZONE_6,1025,SUMMER_B330,SUMMER,330.0,likely,deterministic_dappled_pattern_hours,4.1763414634146345,4.0,2.5,6.25,1.25,9.0
6,ZONE_6,1025,SUMMER_B330,SUMMER,330.0,conservative,expected_open_sky_weighted_hours,3.555963414634146,3.3625,2.0,5.414999999999999,1.0,7.874999999999998
6,ZONE_6,1025,SUMMER_B330,SUMMER,330.0,conservative,deterministic_dappled_pattern_hours,3.5570731707317074,3.25,2.0,5.5,1.0,8.25
7,ZONE_7,425,SUMMER_B330,SUMMER,330.0,baseline,expected_open_sky_weighted_hours,4.124705882352941,4.5,0.0,7.5,0.0,8.5
7,ZONE_7,425,SUMMER_B330,SUMMER,330.0,baseline,deterministic_dappled_pattern_hours,4.125294117647059,4.5,0.0,7.5,0.0,8.75
7,ZONE_7,425,SUMMER_B330,SUMMER,330.0,likely,expected_open_sky_weighted_hours,3.873764705882354,4.300000000000001,0.0,6.950000000000003,0.0,7.950000000000003
7,ZONE_7,425,SUMMER_B330,SUMMER,330.0,likely,deterministic_dappled_pattern_hours,3.8658823529411763,4.25,0.0,7.0,0.0,8.5
7,ZONE_7,425,SUMMER_B330,SUMMER,330.0,conservative,expected_open_sky_weighted_hours,3.5212058823529406,3.9749999999999996,0.0,6.25,0.0,7.25
7,ZONE_7,425,SUMMER_B330,SUMMER,330.0,conservative,deterministic_dappled_pattern_hours,3.501764705882353,3.75,0.0,6.25,0.0,8.0
1,ZONE_1,2406,SUMMER_B335,SUMMER,335.0,baseline,expected_open_sky_weighted_hours,8.436331047381547,8.75,7.25,9.25,3.25,9.5
1,ZONE_1,2406,SUMMER_B335,SUMMER,335.0,baseline,deterministic_dappled_pattern_hours,8.435785536159601,8.75,7.0,9.25,3.25,9.5
1,ZONE_1,2406,SUMMER_B335,SUMMER,335.0,likely,expected_open_sky_weighted_hours,8.096986699916876,8.400000000000002,6.700000000000003,8.850000000000001,3.0,8.950000000000001
1,ZONE_1,2406,SUMMER_B335,SUMMER,335.0,likely,deterministic_dappled_pattern_hours,8.094451371571072,8.5,6.75,9.0,3.0,9.25
1,ZONE_1,2406,SUMMER_B335,SUMMER,335.0,conservative,expected_open_sky_weighted_hours,7.602826267664174,7.868749999999999,6.237499999999998,8.3625,3.0,8.475000000000001
1,ZONE_1,2406,SUMMER_B335,SUMMER,335.0,conservative,deterministic_dappled_pattern_hours,7.596113881961762,7.75,6.25,8.5,3.0,9.25
2,ZONE_2,288,SUMMER_B335,SUMMER,335.0,baseline,expected_open_sky_weighted_hours,6.578993055555555,6.75,4.925000000000001,8.25,3.0,8.75
2,ZONE_2,288,SUMMER_B335,SUMMER,335.0,baseline,deterministic_dappled_pattern_hours,6.578993055555555,6.75,4.925000000000001,8.25,3.0,8.75
2,ZONE_2,288,SUMMER_B335,SUMMER,335.0,likely,expected_open_sky_weighted_hours,6.328993055555555,6.5,4.675000000000001,8.0,2.75,8.5
2,ZONE_2,288,SUMMER_B335,SUMMER,335.0,likely,deterministic_dappled_pattern_hours,6.328993055555555,6.5,4.675000000000001,8.0,2.75,8.5
2,ZONE_2,288,SUMMER_B335,SUMMER,335.0,conservative,expected_open_sky_weighted_hours,6.299392361111111,6.5,4.675000000000001,7.783750000000001,2.75,8.3625
2,ZONE_2,288,SUMMER_B335,SUMMER,335.0,conservative,deterministic_dappled_pattern_hours,6.298611111111111,6.5,4.675000000000001,7.75,2.75,8.5
3,ZONE_3,388,SUMMER_B335,SUMMER,335.0,baseline,expected_open_sky_weighted_hours,6.291720360824742,6.3125,5.1875,7.25,5.1875,8.3125
3,ZONE_3,388,SUMMER_B335,SUMMER,335.0,baseline,deterministic_dappled_pattern_hours,6.303479381443299,6.25,5.25,7.5,4.5,8.5
3,ZONE_3,388,SUMMER_B335,SUMMER,335.0,likely,expected_open_sky_weighted_hours,5.71494845360825,5.725000000000003,4.6000000000000005,6.700000000000003,4.6000000000000005,7.8000000000000025
3,ZONE_3,388,SUMMER_B335,SUMMER,335.0,likely,deterministic_dappled_pattern_hours,5.718427835051546,5.75,4.5,6.75,3.5,8.25
3,ZONE_3,388,SUMMER_B335,SUMMER,335.0,conservative,expected_open_sky_weighted_hours,4.9756765463917505,4.974999999999998,3.849999999999998,5.987499999999998,3.849999999999998,7.124999999999998
3,ZONE_3,388,SUMMER_B335,SUMMER,335.0,conservative,deterministic_dappled_pattern_hours,5.013530927835052,5.0,3.75,6.25,2.5,8.0
4,ZONE_4,632,SUMMER_B335,SUMMER,335.0,baseline,expected_open_sky_weighted_hours,5.916633702531645,6.25,3.0,8.25,0.0,9.25
4,ZONE_4,632,SUMMER_B335,SUMMER,335.0,baseline,deterministic_dappled_pattern_hours,5.913370253164557,6.25,3.0,8.25,0.0,9.25
4,ZONE_4,632,SUMMER_B335,SUMMER,335.0,likely,expected_open_sky_weighted_hours,5.792563291139241,6.0,3.0,8.25,0.0,8.950000000000001
4,ZONE_4,632,SUMMER_B335,SUMMER,335.0,likely,deterministic_dappled_pattern_hours,5.780458860759493,6.0,3.0,8.25,0.0,9.0
4,ZONE_4,632,SUMMER_B335,SUMMER,335.0,conservative,expected_open_sky_weighted_hours,5.617919303797468,5.968749999999998,3.0,8.200000000000001,0.0,8.450000000000003
4,ZONE_4,632,SUMMER_B335,SUMMER,335.0,conservative,deterministic_dappled_pattern_hours,5.609572784810126,5.875,3.0,8.0,0.0,8.75
5,ZONE_5,56,SUMMER_B335,SUMMER,335.0,baseline,expected_open_sky_weighted_hours,6.25,6.3125,5.9375,6.4375,5.9375,6.4375
5,ZONE_5,56,SUMMER_B335,SUMMER,335.0,baseline,deterministic_dappled_pattern_hours,6.294642857142857,6.25,6.0,6.75,5.75,6.75
5,ZONE_5,56,SUMMER_B335,SUMMER,335.0,likely,expected_open_sky_weighted_hours,5.587500000000003,5.675000000000003,5.250000000000002,5.7500000000000036,5.250000000000002,5.7500000000000036
5,ZONE_5,56,SUMMER_B335,SUMMER,335.0,likely,deterministic_dappled_pattern_hours,5.642857142857143,5.75,5.25,6.0,4.75,6.5
5,ZONE_5,56,SUMMER_B335,SUMMER,335.0,conservative,expected_open_sky_weighted_hours,4.599999999999999,4.724999999999998,4.099999999999998,4.849999999999998,4.099999999999998,4.849999999999998
5,ZONE_5,56,SUMMER_B335,SUMMER,335.0,conservative,deterministic_dappled_pattern_hours,4.633928571428571,4.5,4.0,5.25,3.25,5.75
6,ZONE_6,1025,SUMMER_B335,SUMMER,335.0,baseline,expected_open_sky_weighted_hours,4.502378048780487,4.25,2.75,6.5625,1.625,9.0625
6,ZONE_6,1025,SUMMER_B335,SUMMER,335.0,baseline,deterministic_dappled_pattern_hours,4.50390243902439,4.25,2.75,6.5,1.75,9.0
6,ZONE_6,1025,SUMMER_B335,SUMMER,335.0,likely,expected_open_sky_weighted_hours,4.165609756097561,3.9499999999999997,2.5,6.0500000000000025,1.5499999999999998,8.550000000000002
6,ZONE_6,1025,SUMMER_B335,SUMMER,335.0,likely,deterministic_dappled_pattern_hours,4.155853658536586,4.0,2.5,6.25,1.5,8.75
6,ZONE_6,1025,SUMMER_B335,SUMMER,335.0,conservative,expected_open_sky_weighted_hours,3.9874999999999994,3.75,2.4749999999999996,5.777499999999999,1.475,7.874999999999998
6,ZONE_6,1025,SUMMER_B335,SUMMER,335.0,conservative,deterministic_dappled_pattern_hours,3.997560975609756,3.75,2.5,5.75,1.5,8.5
7,ZONE_7,425,SUMMER_B335,SUMMER,335.0,baseline,expected_open_sky_weighted_hours,3.829264705882353,3.9375,0.0,7.25,0.0,8.3125
7,ZONE_7,425,SUMMER_B335,SUMMER,335.0,baseline,deterministic_dappled_pattern_hours,3.8464705882352943,4.0,0.0,7.25,0.0,8.5
7,ZONE_7,425,SUMMER_B335,SUMMER,335.0,likely,expected_open_sky_weighted_hours,3.6297647058823537,3.9,0.0,6.700000000000003,0.0,7.8000000000000025
7,ZONE_7,425,SUMMER_B335,SUMMER,335.0,likely,deterministic_dappled_pattern_hours,3.663529411764706,4.0,0.0,6.75,0.0,8.25
7,ZONE_7,425,SUMMER_B335,SUMMER,335.0,conservative,expected_open_sky_weighted_hours,3.435088235294117,3.8625,0.0,6.244999999999999,0.0,7.5
7,ZONE_7,425,SUMMER_B335,SUMMER,335.0,conservative,deterministic_dappled_pattern_hours,3.4605882352941175,3.75,0.0,6.25,0.0,8.0
